patch_index,row,col,posthoc_state,representative_number,uncertainty,anomaly_probability,primary_anomaly_probability,reference_anomaly_probability,prediction_disagreement,source_reliability,update_gate,gt_lesion_fraction,transition_self_weight,transition_nonself_weight,top_source_patch,top_source_weight
45,1,8,pseudo_anomaly_risk,,0.3604031205177307,0.4163911044597626,0.39984703063964844,0.45416727662086487,0.05432024598121643,0.6395968794822693,0.19592538475990295,0.0,0.22670483589172363,0.7732951641082764,45,0.22670483589172363
46,1,9,stable_normal,,0.00014272332191467285,0.45512738823890686,0.45588424801826477,0.45438048243522644,0.00150376558303833,0.9998573064804077,0.12312767654657364,0.0,0.16786178946495056,0.832138180732727,46,0.16786178946495056
47,1,10,stable_normal,,0.00010216236114501953,0.45210349559783936,0.4526073932647705,0.4516078531742096,0.000999540090560913,0.999897837638855,0.12354743480682373,0.0,0.18542146682739258,0.8145785331726074,47,0.18542146682739258
48,1,11,noise_sensitive_normal,,0.2048993706703186,0.36391615867614746,0.35466593503952026,0.3946901857852936,0.040024250745773315,0.7951006293296814,0.17368319630622864,0.0,0.20524917542934418,0.7947508096694946,48,0.20524917542934418
49,1,12,stable_normal,,0.04363679885864258,0.36223381757736206,0.3792869746685028,0.3544260859489441,0.024860888719558716,0.9563632011413574,0.14409412443637848,0.0,0.15428195893764496,0.8457180261611938,49,0.15428195893764496
50,1,13,stable_normal,,0.00029730796813964844,0.45451289415359497,0.4542509913444519,0.45478734374046326,0.0005363523960113525,0.9997026920318604,0.12323732674121857,0.0,0.13000456988811493,0.8699954152107239,50,0.13000456988811493
51,1,14,stable_normal,,0.0008744299411773682,0.4530309736728668,0.45217323303222656,0.4539604187011719,0.0017871856689453125,0.999125599861145,0.12353288382291794,0.0,0.17527808248996735,0.8247219324111938,51,0.17527808248996735
52,1,15,stable_normal,,0.014180004596710205,0.3514391779899597,0.3524480164051056,0.3524167537689209,3.126263618469238e-05,0.9858199954032898,0.14081034064292908,0.0,0.19670817255973816,0.8032917976379395,52,0.19670817255973816
53,1,16,stable_normal,,0.052217304706573486,0.36161014437675476,0.4113468825817108,0.3236478567123413,0.0876990258693695,0.9477826952934265,0.14567232131958008,0.0,0.2505524456501007,0.7494475841522217,53,0.2505524456501007
54,1,17,noise_sensitive_normal,,0.24313032627105713,0.4304102063179016,0.44539958238601685,0.42557013034820557,0.01982945203781128,0.7568696737289429,0.16893190145492554,0.0,0.18467091023921967,0.8153290748596191,54,0.18467091023921967
55,1,18,stable_normal,,0.057131677865982056,0.34349825978279114,0.3535119891166687,0.3416474163532257,0.011864572763442993,0.9428683519363403,0.14949923753738403,0.0,0.20456469058990479,0.7954353094100952,55,0.20456469058990479
56,1,19,stable_normal,,0.07055497169494629,0.43543741106987,0.4176885485649109,0.45410922169685364,0.03642067313194275,0.9294450283050537,0.1370953917503357,0.0,0.19113054871559143,0.808869481086731,56,0.19113054871559143
57,1,20,stable_normal,,0.002924323081970215,0.3850383162498474,0.38659194111824036,0.3838055431842804,0.002786397933959961,0.9970756769180298,0.13377529382705688,0.0,0.21177081763744354,0.7882291674613953,57,0.21177081763744354
58,1,21,stable_normal,,0.004411786794662476,0.3681245446205139,0.36283713579177856,0.3735455274581909,0.010708391666412354,0.9955881834030151,0.13659244775772095,0.0,0.21219339966773987,0.7878066301345825,58,0.21219339966773987
59,1,22,stable_normal,,0.0009045600891113281,0.45462632179260254,0.4562883675098419,0.4529387056827545,0.0033496618270874023,0.9990954399108887,0.1233125850558281,0.0,0.17067240178585052,0.8293275833129883,59,0.17067240178585052
60,1,23,noise_sensitive_normal,,0.36380574107170105,0.4220675528049469,0.4138379693031311,0.45293691754341125,0.03909894824028015,0.6361942291259766,0.19550597667694092,0.0,0.16641560196876526,0.8335844278335571,60,0.16641560196876526
61,1,24,stable_normal,,0.054991722106933594,0.3983127176761627,0.4328427016735077,0.3612261116504669,0.07161659002304077,0.9450082778930664,0.14028753340244293,0.0,0.2008429616689682,0.7991570234298706,61,0.2008429616689682
62,1,25,stable_normal,,0.013740301132202148,0.4497004747390747,0.446321964263916,0.4541574716567993,0.0078355073928833,0.9862596988677979,0.1259589046239853,0.0,0.22011378407478333,0.7798862457275391,62,0.22011378407478333
63,1,26,pseudo_anomaly_risk,,0.17545494437217712,0.4255332350730896,0.4540163576602936,0.40586113929748535,0.04815521836280823,0.8245450258255005,0.15697288513183594,0.0,0.19611893594264984,0.803881049156189,63,0.19611893594264984
64,1,27,pseudo_anomaly_risk,,0.3751233220100403,0.369600385427475,0.454169899225235,0.31914258003234863,0.13502731919288635,0.6248766779899597,0.20906776189804077,0.0,0.17826701700687408,0.8217329978942871,64,0.17826701700687408
65,1,28,stable_normal,,0.014236599206924438,0.4323135316371918,0.41136983036994934,0.4528787434101105,0.04150891304016113,0.985763430595398,0.12855055928230286,0.0,0.17017701268196106,0.8298230171203613,65,0.17017701268196106
66,1,29,stable_normal,,0.017455756664276123,0.3472019135951996,0.3397042453289032,0.355170339345932,0.015466094017028809,0.9825442433357239,0.14203329384326935,0.0,0.20838671922683716,0.7916132807731628,66,0.20838671922683716
67,1,30,stable_normal,,0.010937005281448364,0.35798728466033936,0.3783274292945862,0.33942651748657227,0.038900911808013916,0.989063024520874,0.13924053311347961,0.0,0.15749262273311615,0.8425073623657227,67,0.15749262273311615
68,1,31,stable_normal,,0.06080484390258789,0.43631094694137573,0.4157554805278778,0.4545714259147644,0.0388159453868866,0.9391951560974121,0.13536685705184937,0.0,0.1746489554643631,0.8253510594367981,68,0.1746489554643631
69,1,32,stable_normal,,0.016111910343170166,0.3683633804321289,0.3873203694820404,0.3522043824195862,0.035115987062454224,0.9838880896568298,0.13848453760147095,0.0,0.21569779515266418,0.7843022346496582,69,0.21569779515266418
70,1,33,stable_normal,,0.002767503261566162,0.3908003866672516,0.39724141359329224,0.3845657706260681,0.012675642967224121,0.9972324967384338,0.13288289308547974,0.0,0.2036217451095581,0.7963782548904419,70,0.2036217451095581
71,1,34,stable_normal,,0.006673574447631836,0.4094421863555908,0.40525883436203003,0.4148229956626892,0.00956416130065918,0.9933264255523682,0.1307257115840912,0.0,0.2174445539712906,0.7825554609298706,71,0.2174445539712906
72,1,35,stable_normal,,0.012771189212799072,0.31320297718048096,0.3230293095111847,0.30536508560180664,0.017664223909378052,0.9872288107872009,0.1466987580060959,0.0,0.2025618851184845,0.7974381446838379,72,0.2025618851184845
73,1,36,stable_normal,,0.011032789945602417,0.30888694524765015,0.3135160207748413,0.30615657567977905,0.007359445095062256,0.9889671802520752,0.14710044860839844,0.0,0.22121576964855194,0.7787842154502869,73,0.22121576964855194
74,2,0,stable_normal,,0.008105933666229248,0.3952835202217102,0.3849630355834961,0.40581706166267395,0.020854026079177856,0.9918940663337708,0.1330651342868805,0.0,0.23534414172172546,0.7646558284759521,74,0.23534414172172546
75,2,1,pseudo_anomaly_risk,,0.2354123890399933,0.3791857063770294,0.4214724004268646,0.3621677756309509,0.059304624795913696,0.7645876407623291,0.1769392341375351,0.0,0.15524916350841522,0.8447508215904236,75,0.15524916350841522
76,2,2,stable_normal,,0.058848023414611816,0.3842778503894806,0.4204160273075104,0.352628618478775,0.06778740882873535,0.9411519765853882,0.14316301047801971,0.0,0.15652255713939667,0.8434774279594421,76,0.15652255713939667
77,2,3,pseudo_anomaly_risk,,0.09935829043388367,0.40496826171875,0.44511890411376953,0.36412128806114197,0.08099761605262756,0.900641679763794,0.14680194854736328,0.0,0.19427913427352905,0.805720865726471,77,0.19427913427352905
78,2,4,stable_normal,,0.03382036089897156,0.3954933285713196,0.4056939482688904,0.3888099491596222,0.01688399910926819,0.966179609298706,0.13721010088920593,0.0,0.17057432234287262,0.8294256925582886,78,0.17057432234287262
79,2,5,pseudo_anomaly_risk,,0.12234300374984741,0.354418009519577,0.336821585893631,0.38654831051826477,0.04972672462463379,0.8776569962501526,0.15947769582271576,0.0,0.2470952868461609,0.7529047131538391,79,0.2470952868461609
80,2,6,stable_normal,,0.018332451581954956,0.39266541600227356,0.37233081459999084,0.4138343334197998,0.04150351881980896,0.9816675186157227,0.13511137664318085,0.0,0.23849473893642426,0.7615052461624146,80,0.23849473893642426
81,2,7,stable_normal,,0.010503530502319336,0.44040021300315857,0.4554561972618103,0.4239130914211273,0.03154310584068298,0.9894964694976807,0.12679962813854218,0.0,0.12186910957098007,0.8781309127807617,81,0.12186910957098007
82,2,8,stable_normal,,0.0006541907787322998,0.45328250527381897,0.4546962082386017,0.45191410183906555,0.002782106399536133,0.9993457794189453,0.12346427142620087,0.0,0.17859366536140442,0.821406364440918,82,0.17859366536140442
83,2,9,stable_normal,,0.00022810697555541992,0.4548441171646118,0.45527932047843933,0.45441433787345886,0.0008649826049804688,0.9997718930244446,0.1231803297996521,0.0,0.13880254328250885,0.8611974716186523,83,0.13880254328250885
84,2,10,stable_normal,,0.023833274841308594,0.3133705258369446,0.31017640233039856,0.32159730792045593,0.011420905590057373,0.9761667251586914,0.14860627055168152,0.0,0.2614349126815796,0.7385650873184204,84,0.2614349126815796
85,2,11,pseudo_anomaly_risk,,0.21419012546539307,0.3970548212528229,0.35915812849998474,0.44796547293663025,0.08880734443664551,0.7858098745346069,0.16938461363315582,0.0,0.20769260823726654,0.7923073768615723,85,0.20769260823726654
86,2,12,stable_normal,,0.017093688249588013,0.44120773673057556,0.43285924196243286,0.44897592067718506,0.016116678714752197,0.9829063415527344,0.1277000606060028,0.0,0.24105975031852722,0.7589402198791504,86,0.24105975031852722
87,2,13,stable_normal,,0.005110800266265869,0.3991154134273529,0.4079347252845764,0.3917296826839447,0.016205042600631714,0.9948891997337341,0.13201268017292023,0.0,0.21464450657367706,0.7853555083274841,87,0.21464450657367706
88,2,14,stable_normal,,0.014539957046508789,0.384544312953949,0.37056732177734375,0.40374070405960083,0.03317338228225708,0.9854600429534912,0.13573269546031952,0.0,0.23118872940540314,0.7688112854957581,88,0.23118872940540314
89,2,15,stable_normal,,0.002557516098022461,0.4415254294872284,0.4505244493484497,0.4329800605773926,0.01754438877105713,0.9974424839019775,0.12542098760604858,0.0,0.2137109935283661,0.7862889766693115,89,0.2137109935283661
90,2,16,stable_normal,,0.04258251190185547,0.39565324783325195,0.41009852290153503,0.38979387283325195,0.02030465006828308,0.9574174880981445,0.1386333554983139,0.0,0.22341836988925934,0.7765816450119019,90,0.22341836988925934
91,2,17,stable_normal,,0.05120283365249634,0.3888593912124634,0.36351296305656433,0.41755935549736023,0.0540463924407959,0.9487971663475037,0.14113956689834595,0.0,0.22614824771881104,0.773851752281189,91,0.22614824771881104
92,2,18,stable_normal,,0.07710635662078857,0.38029202818870544,0.34703704714775085,0.4192053973674774,0.07216835021972656,0.9228936433792114,0.14695388078689575,0.0,0.14793479442596436,0.8520652055740356,92,0.14793479442596436
93,2,19,stable_normal,,0.000663071870803833,0.4517974853515625,0.45490747690200806,0.44887638092041016,0.0060310959815979,0.9993369579315186,0.12367508560419083,0.0,0.2242419272661209,0.7757580876350403,93,0.2242419272661209
94,2,20,pseudo_anomaly_risk,,0.1749923825263977,0.4354782998561859,0.4128400385379791,0.45717060565948486,0.04433056712150574,0.8250076174736023,0.15518203377723694,0.0,0.17885233461856842,0.8211476802825928,94,0.17885233461856842
95,2,21,stable_normal,,0.0011866390705108643,0.4521721303462982,0.4551658034324646,0.4491899013519287,0.005975902080535889,0.9988133907318115,0.1237010583281517,0.0,0.1785883903503418,0.8214116096496582,95,0.1785883903503418
96,2,22,stable_normal,,0.030872046947479248,0.4235537648200989,0.3930283784866333,0.453061044216156,0.060032665729522705,0.9691279530525208,0.1324688196182251,0.0,0.21668457984924316,0.7833154201507568,96,0.21668457984924316
97,2,23,stable_normal,,0.01782512664794922,0.41294384002685547,0.39697325229644775,0.4273909330368042,0.030417680740356445,0.9821748733520508,0.1319737583398819,0.0,0.1590670496225357,0.8409329652786255,97,0.1590670496225357
98,2,24,stable_normal,,0.0021210908889770508,0.4263932406902313,0.41945335268974304,0.43366605043411255,0.014212697744369507,0.997878909111023,0.12753143906593323,0.0,0.17055393755435944,0.8294460773468018,98,0.17055393755435944
99,2,25,stable_normal,,0.04442042112350464,0.3791894316673279,0.3707168400287628,0.39312121272087097,0.022404372692108154,0.9555795788764954,0.1415240615606308,0.0,0.1759529709815979,0.8240470290184021,99,0.1759529709815979
100,2,26,stable_normal,,0.06801682710647583,0.4325227737426758,0.45512062311172485,0.4060767590999603,0.049043864011764526,0.9319831728935242,0.13712716102600098,0.0,0.2230876237154007,0.7769123911857605,100,0.2230876237154007
101,2,27,stable_normal,,0.018004029989242554,0.3892620801925659,0.3605385720729828,0.4220482110977173,0.0615096390247345,0.9819959402084351,0.13557672500610352,0.0,0.22357270121574402,0.7764272689819336,101,0.22357270121574402
102,2,28,stable_normal,,0.012827128171920776,0.4019494652748108,0.40065544843673706,0.40522873401641846,0.0045732855796813965,0.9871728420257568,0.1328207105398178,0.0,0.24525411427021027,0.7547459006309509,102,0.24525411427021027
103,2,29,stable_normal,,0.0006938278675079346,0.4603235721588135,0.45947059988975525,0.46119701862335205,0.0017264187335968018,0.9993062019348145,0.12248113006353378,0.0,0.21793442964553833,0.7820655703544617,103,0.21793442964553833
104,2,30,stable_normal,,0.001309812068939209,0.39899662137031555,0.39630037546157837,0.401714950799942,0.0054145753383636475,0.9986901879310608,0.1314261555671692,0.0,0.22097763419151306,0.7790223360061646,104,0.22097763419151306
105,2,31,stable_normal,,0.004686534404754639,0.401094913482666,0.41158920526504517,0.39145371317863464,0.020135492086410522,0.9953134655952454,0.13165010511875153,0.0,0.1459936648607254,0.8540063500404358,105,0.1459936648607254
106,2,32,stable_normal,,0.010627686977386475,0.42215147614479065,0.4313504099845886,0.41494908928871155,0.016401320695877075,0.9893723130226135,0.1294742226600647,0.0,0.21060608327388763,0.7893939018249512,106,0.21060608327388763
107,2,33,stable_normal,,0.06699711084365845,0.43317270278930664,0.4453265070915222,0.4229753911495209,0.022351115942001343,0.9330028891563416,0.13685952126979828,0.0,0.23883368074893951,0.7611663341522217,107,0.23883368074893951
108,2,34,stable_normal,,0.0013297200202941895,0.4587533175945282,0.4572801887989044,0.4602455198764801,0.0029653310775756836,0.9986702799797058,0.12279628217220306,0.0,0.21991093456745148,0.7800890803337097,108,0.21991093456745148
109,2,35,stable_normal,,0.004331618547439575,0.32146549224853516,0.33121147751808167,0.31295153498649597,0.018259942531585693,0.9956684112548828,0.14390556514263153,0.0,0.2069724202156067,0.7930275797843933,109,0.2069724202156067
110,2,36,stable_normal,,0.006835669279098511,0.3233734369277954,0.3207812011241913,0.32683348655700684,0.006052285432815552,0.9931643009185791,0.1440282166004181,0.0,0.21767885982990265,0.7823211550712585,110,0.21767885982990265
111,3,0,stable_normal,,0.0005114972591400146,0.4034653604030609,0.4041093587875366,0.40288931131362915,0.0012200474739074707,0.9994884729385376,0.13063709437847137,0.0,0.2243839055299759,0.7756161093711853,111,0.2243839055299759
112,3,1,noise_sensitive_normal,,0.1213454008102417,0.3569803833961487,0.36858654022216797,0.3628052771091461,0.005781263113021851,0.8786545991897583,0.15884548425674438,0.0,0.21001650393009186,0.7899835109710693,112,0.21001650393009186
113,3,2,stable_normal,,0.008187800645828247,0.3748866021633148,0.36446142196655273,0.38430675864219666,0.01984533667564392,0.9918122291564941,0.13617320358753204,0.0,0.19678995013237,0.8032100200653076,113,0.19678995013237
114,3,3,stable_normal,,6.479024887084961e-05,0.4536987543106079,0.45473557710647583,0.4526624381542206,0.002073138952255249,0.9999352097511292,0.12331702560186386,0.0,0.20077235996723175,0.7992276549339294,114,0.20077235996723175
115,3,4,stable_normal,,0.026617348194122314,0.3856135308742523,0.372570276260376,0.40426746010780334,0.03169718384742737,0.9733826518058777,0.13754867017269135,0.0,0.15988712012767792,0.8401128649711609,115,0.15988712012767792
116,3,5,stable_normal,,0.013499617576599121,0.3894873857498169,0.39936280250549316,0.380907267332077,0.018455535173416138,0.9865003824234009,0.1348104476928711,0.0,0.23882819712162018,0.761171817779541,116,0.23882819712162018
117,3,6,stable_normal,,0.009572744369506836,0.4082431495189667,0.4118656516075134,0.4050583243370056,0.0068073272705078125,0.9904272556304932,0.13136236369609833,0.0,0.21740148961544037,0.7825984954833984,117,0.21740148961544037
118,3,7,stable_normal,,0.020043551921844482,0.3969574570655823,0.40555286407470703,0.3901310861110687,0.015421777963638306,0.9799564480781555,0.13473646342754364,0.0,0.19533970952033997,0.8046603202819824,118,0.19533970952033997
119,3,8,pseudo_anomaly_risk,,0.2449001967906952,0.42168277502059937,0.39526140689849854,0.4491734206676483,0.05391201376914978,0.7550997734069824,0.17088207602500916,0.0,0.22419120371341705,0.7758088111877441,119,0.22419120371341705
120,3,9,stable_normal,,0.0005574524402618408,0.4546809792518616,0.4543112814426422,0.45506906509399414,0.0007577836513519287,0.9994425773620605,0.1232527419924736,0.0,0.19988161325454712,0.8001183867454529,120,0.19988161325454712
121,3,10,stable_normal,,0.01645144820213318,0.3764854669570923,0.3840915858745575,0.37087440490722656,0.013217180967330933,0.9835485219955444,0.1372831016778946,0.0,0.18449507653713226,0.8155049085617065,121,0.18449507653713226
122,3,11,pseudo_anomaly_risk,,0.10505539178848267,0.42252427339553833,0.3939763605594635,0.45383939146995544,0.05986303091049194,0.8949446082115173,0.14493952691555023,0.0,0.2311680167913437,0.7688319683074951,122,0.2311680167913437
123,3,12,stable_normal,,0.011903166770935059,0.35492268204689026,0.35215243697166443,0.3600293695926666,0.007876932621002197,0.9880968332290649,0.13988113403320312,0.0,0.1971224844455719,0.8028775453567505,123,0.1971224844455719
